Taxon	Scaffold	IsPartial	Gene1	Gene2	Sep	Code	Strand1	Strand2	Type1	Type2	MOGScore	COGSim	ExprSim	GOScore
511145	7023	0	14483	14484	77	Same	-	-	1	1	0	Y	0.215	0.054
511145	7023	0	14484	14485	191	Divergent	-	+	1	1	0.1	N	0.202	1.000
511145	7023	0	14485	14486	2	Same	+	+	1	1	0.33333		0.416	0.007
511145	7023	0	14486	14487	3	Same	+	+	1	1	0.3		0.402	0.007
511145	7023	0	14487	14488	10	Same	+	+	1	1	0.3		0.426	0.007
511145	7023	0	14488	14489	-3	Same	+	+	1	1	0.44444	Y	0.493	1.000
511145	7023	0	14489	14490	-3	Same	+	+	1	1	0.75	N	0.473	1.000
511145	7023	0	14490	14491	578	Same	+	+	1	1	0.6	N	0.371	1.000
511145	7023	0	14491	14492	102	Same	+	+	1	1	0		-0.085	
511145	7023	0	14492	14493	224	Convergent	+	-	1	1	0		0.042	
511145	7023	0	14493	14494	94	Same	-	-	1	1	0.32653		0.706	1.000
511145	7023	0	14494	14495	35	Same	-	-	1	1	0.53061		0.877	
511145	7023	0	14495	14496	188	Same	-	-	1	1	0		-0.025	
511145	7023	0	14496	1936264	2	Same	-	-	1	7	0		0.651	
511145	7023	0	1936264	14498	92	Divergent	-	+	7	1	0			
511145	7023	0	14498	14499	-42	Same	+	+	1	1	0	Y	0.605	0.072
511145	7023	0	14499	14501	160	Convergent	+	-	1	1	0	N	0.112	
511145	7023	0	14501	14502	124	Same	-	-	1	1	0.21429		0.584	
511145	7023	0	14502	14503	616	Divergent	-	+	1	1	0		0.242	
511145	7023	0	14503	14504	13	Same	+	+	1	1	0.04651	Y	0.625	1.000
511145	7023	0	14504	14505	-3	Same	+	+	1	1	0.72816	Y	0.546	1.000
511145	7023	0	14505	14506	-3	Same	+	+	1	1	0.21359	N	0.612	1.000
511145	7023	0	14506	14507	107	Convergent	+	-	1	1	0.00466	N	-0.017	1.000
511145	7023	0	14507	1936269	524	Divergent	-	+	1	7	0		-0.103	
511145	7023	0	1936269	14510	31	Convergent	+	-	7	1	0			
511145	7023	0	14510	14511	-3	Same	-	-	1	1	0		0.624	0.071
511145	7023	0	14511	14513	1605	Divergent	-	+	1	1	0		-0.026	
511145	7023	0	14513	14514	1	Convergent	+	-	1	1	0.07317		-0.116	
511145	7023	0	14514	14515	352	Divergent	-	+	1	1	0	N	0.282	1.000
511145	7023	0	14515	14516	13	Same	+	+	1	1	0		0.481	1.000
511145	7023	0	14516	14517	59	Convergent	+	-	1	1	0		0.025	
511145	7023	0	14517	14518	260	Divergent	-	+	1	1	0		0.134	
511145	7023	0	14518	14519	24	Convergent	+	-	1	1	0.00885		-0.151	
511145	7023	0	14519	14520	463	Divergent	-	+	1	1	0		-0.231	
511145	7023	0	14520	14521	101	Same	+	+	1	1	0.03185		0.319	
511145	7023	0	14521	14522	119	Same	+	+	1	1	0.03185		0.148	
511145	7023	0	14522	14523	102	Same	+	+	1	1	0.25		0.202	
511145	7023	0	14523	14524	17	Convergent	+	-	1	1	0	N	0.071	1.000
511145	7023	0	14524	14525	120	Divergent	-	+	1	1	0.01951		0.114	
511145	7023	0	14525	14526	183	Same	+	+	1	1	0.00732		0.163	
511145	7023	0	14526	14527	50	Same	+	+	1	1	0.04444		0.282	
511145	7023	0	14527	14528	258	Same	+	+	1	1	0		0.506	
511145	7023	0	14528	14529	72	Same	+	+	1	1	0.04865		0.255	
511145	7023	0	14529	14530	208	Same	+	+	1	1	0		0.202	
511145	7023	0	14530	14531	158	Convergent	+	-	1	1	0		-0.053	
511145	7023	0	14531	14532	125	Divergent	-	+	1	1	0.54167	N	-0.250	1.000
511145	7023	0	14532	14534	245	Convergent	+	-	1	1	0.04478	Y	-0.030	1.000
511145	7023	0	14534	14535	126	Same	-	-	1	1	0.02985	N	0.072	1.000
511145	7023	0	14535	14536	-3	Same	-	-	1	1	0.0214	Y	0.458	0.001
511145	7023	0	14536	14537	190	Divergent	-	+	1	1	0.01946	N	0.220	1.000
511145	7023	0	14537	14538	58	Same	+	+	1	1	0.45312	Y	0.724	0.017
511145	7023	0	14538	14539	407	Same	+	+	1	1	0	N	0.166	1.000
511145	7023	0	14539	14540	76	Same	+	+	1	1	0.34783	Y	0.463	0.099
511145	7023	0	14540	14541	156	Same	+	+	1	1	0.12308	N	0.340	1.000
511145	7023	0	14541	14542	5	Convergent	+	-	1	1	0		0.264	1.000
511145	7023	0	14542	14543	93	Divergent	-	+	1	1	0.02506		-0.032	1.000
511145	7023	0	14543	14544	56	Same	+	+	1	1	0.36038	Y	0.658	0.001
511145	7023	0	14544	14545	23	Same	+	+	1	1	0.32488	N	0.822	
511145	7023	0	14545	14546	28	Same	+	+	1	1	0.04493	Y	0.743	
511145	7023	0	14546	14547	11	Same	+	+	1	1	0.20603	Y	0.763	0.001
511145	7023	0	14547	14548	129	Same	+	+	1	1	0.01508		0.255	1.000
511145	7023	0	14548	14549	177	Convergent	+	-	1	1	0.03409		0.190	1.000
511145	7023	0	14549	14550	299	Same	-	-	1	1	0		-0.130	
511145	7023	0	14550	14551	151	Divergent	-	+	1	1	0.012		-0.044	
511145	7023	0	14551	14552	4	Same	+	+	1	1	0.27739	N	0.764	
511145	7023	0	14552	14553	89	Same	+	+	1	1	0.03448	Y	0.669	0.002
511145	7023	0	14553	14554	20	Same	+	+	1	1	0.34686	N	0.824	1.000
511145	7023	0	14554	14555	78	Same	+	+	1	1	0.22466	N	0.528	1.000
511145	7023	0	14555	14556	-22	Same	+	+	1	1	0.20593	N	0.438	1.000
511145	7023	0	14556	14557	54	Convergent	+	-	1	1	0.01044	N	-0.138	1.000
511145	7023	0	14557	14558	180	Same	-	-	1	1	0.00931	N	-0.317	1.000
511145	7023	0	14558	14559	25	Same	-	-	1	1	0.05959	Y	0.715	1.000
511145	7023	0	14559	14560	0	Same	-	-	1	1	0.03472	N	0.685	1.000
511145	7023	0	14560	14561	206	Divergent	-	+	1	1	0.01157	N	0.552	1.000
511145	7023	0	14561	14562	54	Convergent	+	-	1	1	0.05215		-0.108	
511145	7023	0	14562	14563	-37	Same	-	-	1	1	0.1553		0.459	
511145	7023	0	14563	14564	168	Divergent	-	+	1	1	0.0716		0.199	
511145	7023	0	14564	14565	128	Convergent	+	-	1	1	0.04296		-0.021	
511145	7023	0	14565	14566	149	Same	-	-	1	1	0.06081	N	0.079	0.099
511145	7023	0	14566	14567	12	Same	-	-	1	1	0.11824	N	0.897	0.099
511145	7023	0	14567	14568	0	Same	-	-	1	1	0.48485	Y	0.925	0.067
511145	7023	0	14568	14569	-10	Same	-	-	1	1	0.69697	Y	0.925	0.067
511145	7023	0	14569	14570	22	Same	-	-	1	1	0.04082	Y	0.939	0.004
511145	7023	0	14570	14571	460	Same	-	-	1	1	0		0.331	0.099
511145	7023	0	14571	14572	44	Same	-	-	1	1	0.25581		0.323	
511145	7023	0	14572	14573	305	Divergent	-	+	1	1	0.05556	N	-0.077	
511145	7023	0	14573	14574	344	Same	+	+	1	1	0	N	-0.402	
511145	7023	0	14574	14575	246	Same	+	+	1	1	0.35149	Y	0.311	1.000
511145	7023	0	14575	14576	126	Same	+	+	1	1	0.35189	Y	0.811	1.000
511145	7023	0	14576	14577	188	Same	+	+	1	1	0.2008	Y	0.519	0.097
511145	7023	0	14577	14578	209	Same	+	+	1	1	0	N	0.371	1.000
511145	7023	0	14578	14579	192	Same	+	+	1	1	0	N	0.470	1.000
511145	7023	0	14579	14580	151	Same	+	+	1	1	0.03282	N	-0.149	1.000
511145	7023	0	14580	14581	94	Same	+	+	1	1	0.02703		0.368	1.000
511145	7023	0	14581	14582	52	Convergent	+	-	1	1	0.02998		-0.001	1.000
511145	7023	0	14582	14583	65	Same	-	-	1	1	0.0194		0.059	1.000
511145	7023	0	14583	14584	100	Divergent	-	+	1	1	0.33333		0.252	1.000
511145	7023	0	14584	14585	153	Same	+	+	1	1	0.0202		0.186	1.000
511145	7023	0	14585	14586	30	Same	+	+	1	1	0.17857	N	0.317	1.000
511145	7023	0	14586	14587	-7	Same	+	+	1	1	0.91071	Y	-0.045	0.005
511145	7023	0	14587	14588	181	Same	+	+	1	1	0.02752	N	0.119	1.000
511145	7023	0	14588	14589	30	Same	+	+	1	1	0.15646	N	0.686	1.000
511145	7023	0	14589	14590	49	Convergent	+	-	1	1	0.08854	N	-0.025	1.000
511145	7023	0	14590	14591	218	Divergent	-	+	1	1	0.14062		-0.026	
511145	7023	0	14591	14592	31	Convergent	+	-	1	1	0.41667		0.257	
511145	7023	0	14592	1936286	77	Divergent	-	+	1	6	0		0.143	
511145	7023	0	1936286	14593	111	Same	+	+	6	1	0		0.256	
511145	7023	0	14593	14594	42	Convergent	+	-	1	1	0.14286		-0.104	
511145	7023	0	14594	14595	164	Same	-	-	1	1	0		0.272	
511145	7023	0	14595	14596	116	Same	-	-	1	1	0.10127		0.290	1.000
511145	7023	0	14596	14597	172	Same	-	-	1	1	0.07595		0.603	
511145	7023	0	14597	14598	26	Same	-	-	1	1	0.08		0.776	
511145	7023	0	14598	14599	546	Same	-	-	1	1	0		-0.066	
511145	7023	0	14599	14600	23	Same	-	-	1	1	0.45833	N	0.611	1.000
511145	7023	0	14600	14601	142	Divergent	-	+	1	1	0.88	N	0.395	1.000
511145	7023	0	14601	14602	128	Same	+	+	1	1	0	N	0.205	
511145	7023	0	14602	14603	212	Convergent	+	-	1	1	0		0.131	
511145	7023	0	14603	14604	14	Same	-	-	1	1	0.47368		0.107	
511145	7023	0	14604	14605	70	Divergent	-	+	1	1	0.18421		0.156	
511145	7023	0	14605	14606	153	Same	+	+	1	1	0.04268		0.279	
511145	7023	0	14606	14607	129	Same	+	+	1	1	0.0878	N	0.596	1.000
511145	7023	0	14607	14608	53	Same	+	+	1	1	0.41143		0.487	
511145	7023	0	14608	14609	0	Same	+	+	1	1	0.60417		0.734	
511145	7023	0	14609	14610	110	Same	+	+	1	1	0.02813	N	0.397	1.000
511145	7023	0	14610	14611	181	Same	+	+	1	1	0.03521	N	0.388	0.097
511145	7023	0	14611	14612	236	Same	+	+	1	1	0.01268	N	-0.309	1.000
511145	7023	0	14612	14613	-3	Convergent	+	-	1	1	0.00543	N	0.318	1.000
511145	7023	0	14613	14614	152	Divergent	-	+	1	1	0.0625	N	-0.266	1.000
511145	7023	0	14614	14615	133	Convergent	+	-	1	1	0.16854	N	0.171	1.000
511145	7023	0	14615	14616	238	Same	-	-	1	1	0	N	0.043	0.099
511145	7023	0	14616	14617	218	Divergent	-	+	1	1	0.05926	N	-0.023	1.000
511145	7023	0	14617	14618	37	Convergent	+	-	1	1	0.04931		-0.019	1.000
511145	7023	0	14618	3446153	122	Divergent	-	+	1	6	0		0.133	
511145	7023	0	3446153	14619	-1	Convergent	+	-	6	1	0		-0.007	
511145	7023	0	14619	14620	138	Divergent	-	+	1	1	0		0.494	
511145	7023	0	14620	14621	316	Convergent	+	-	1	1	0		0.077	1.000
511145	7023	0	14621	14622	262	Divergent	-	+	1	1	0	N	0.345	1.000
511145	7023	0	14622	14623	3	Same	+	+	1	1	0.02817	Y	0.858	1.000
511145	7023	0	14623	14624	125	Same	+	+	1	1	0	N	0.662	1.000
511145	7023	0	14624	14625	1	Convergent	+	-	1	1	0.05051	N	0.417	
511145	7023	0	14625	14626	-3	Same	-	-	1	1	0.31313	Y	0.464	
511145	7023	0	14626	14627	146	Divergent	-	+	1	1	0.02312		0.132	
511145	7023	0	14627	14628	-13	Same	+	+	1	1	0.12733		0.422	
511145	7023	0	14628	14629	63	Convergent	+	-	1	1	0.01863		-0.028	
511145	7023	0	14629	14630	61	Same	-	-	1	1	0.11828		0.218	1.000
511145	7023	0	14630	14631	-10	Same	-	-	1	1	0.07165		0.319	1.000
511145	7023	0	14631	14632	-32	Divergent	-	+	1	1	0.49533	N	0.032	1.000
511145	7023	0	14632	14633	-3	Same	+	+	1	1	0.53456	Y	0.385	
511145	7023	0	14633	14634	431	Same	+	+	1	1	0	N	0.215	
511145	7023	0	14634	14635	40	Same	+	+	1	1	0		0.345	
511145	7023	0	14635	14636	3	Same	+	+	1	7	0		0.434	
511145	7023	0	14636	14637	-19	Same	+	+	7	7	0		0.505	
511145	7023	0	14637	3446155	370	Same	+	+	7	7	0		0.320	
511145	7023	0	3446155	5752725	3	Convergent	+	-	7	7	0			
511145	7023	0	5752725	14640	116	Same	-	-	7	1	0		0.038	
511145	7023	0	14640	14641	69	Same	-	-	1	1	0.0121		0.080	
511145	7023	0	14641	14642	230	Divergent	-	+	1	1	0	N	0.409	1.000
511145	7023	0	14642	14643	78	Same	+	+	1	1	0.625	N	0.040	1.000
511145	7023	0	14643	14644	90	Same	+	+	1	1	0.05376		0.056	1.000
511145	7023	0	14644	14645	13	Same	+	+	1	1	0.06452		0.651	1.000
511145	7023	0	14645	14646	100	Same	+	+	1	1	0.15385	N	0.737	1.000
511145	7023	0	14646	14648	169	Same	+	+	1	1	0	N	0.564	1.000
511145	7023	0	14648	14649	60	Same	+	+	1	1	0.16129	Y	0.426	1.000
511145	7023	0	14649	14650	57	Same	+	+	1	1	0.16129	Y	0.333	1.000
511145	7023	0	14650	14651	22	Same	+	+	1	1	0.13333	N	0.430	1.000
511145	7023	0	14651	14652	228	Convergent	+	-	1	1	0.01961		0.037	
511145	7023	0	14652	14653	11	Same	-	-	1	1	0.05882		0.224	
511145	7023	0	14653	14654	22	Same	-	-	1	1	0.17391	N	0.427	1.000
511145	7023	0	14654	14655	317	Divergent	-	+	1	1	0.1	Y	0.426	0.062
511145	7023	0	14655	1936295	10	Same	+	+	1	7	0		0.748	
511145	7023	0	1936295	14657	11	Same	+	+	7	1	0		0.699	
511145	7023	0	14657	14658	-3	Same	+	+	1	1	0.375		0.066	
511145	7023	0	14658	14659	195	Convergent	+	-	1	1	0.01875	N	-0.005	1.000
511145	7023	0	14659	14660	-3	Same	-	-	1	1	0.13595	Y	0.780	0.001
511145	7023	0	14660	14661	118	Same	-	-	1	1	0.01611		0.590	1.000
511145	7023	0	14661	14662	3	Same	-	-	1	1	0.23678		0.438	1.000
511145	7023	0	14662	14663	174	Divergent	-	+	1	1	0.04615	N	0.542	1.000
511145	7023	0	14663	14664	36	Convergent	+	-	1	1	0.00385		-0.097	
511145	7023	0	14664	14665	108	Same	-	-	1	1	0.0105		0.033	
511145	7023	0	14665	14666	2	Same	-	-	1	1	0.05512		0.244	1.000
511145	7023	0	14666	14667	471	Divergent	-	+	1	1	0	N	-0.321	1.000
511145	7023	0	14667	14668	220	Same	+	+	1	1	0	Y	0.046	1.000
511145	7023	0	14668	14669	31	Same	+	+	1	1	0.875	Y	-0.108	1.000
511145	7023	0	14669	14670	36	Same	+	+	1	1	0.875	Y	0.442	1.000
511145	7023	0	14670	14671	11	Same	+	+	1	1	0.875	Y	0.342	0.010
511145	7023	0	14671	14672	3	Convergent	+	-	1	1	0	N	0.234	1.000
511145	7023	0	14672	1936299	243	Divergent	-	+	1	5	0		-0.499	
511145	7023	0	1936299	14673	16	Convergent	+	-	5	1	0		0.034	
511145	7023	0	14673	3446157	-120	Same	-	-	1	7	0			
511145	7023	0	3446157	14675	19	Same	-	-	7	7	0			
511145	7023	0	14675	14674	0	Divergent	-	+	7	7	0		0.413	
511145	7023	0	14674	14678	-3	Same	+	+	7	7	0		0.632	
511145	7023	0	14678	14676	66	Same	+	+	7	1	0		0.202	
511145	7023	0	14676	14677	-3	Same	+	+	1	1	0		0.323	0.070
511145	7023	0	14677	14679	311	Same	+	+	1	1	0	N	0.084	1.000
511145	7023	0	14679	14680	255	Same	+	+	1	1	0	N	0.232	1.000
511145	7023	0	14680	14681	465	Same	+	+	1	1	0		0.433	
511145	7023	0	14681	14682	10	Same	+	+	1	1	0.625		0.485	
511145	7023	0	14682	3446158	117	Same	+	+	1	1	0		0.370	
511145	7023	0	3446158	14683	-3	Same	+	+	1	1	0		0.449	
511145	7023	0	14683	14684	0	Same	+	+	1	1	0.15385		0.548	
511145	7023	0	14684	14685	-7	Same	+	+	1	1	0		0.398	
511145	7023	0	14685	14686	-3	Same	+	+	1	1	0		0.294	
511145	7023	0	14686	1936302	-3	Same	+	+	1	1	0		0.509	
511145	7023	0	1936302	14687	86	Same	+	+	1	1	0		0.396	
511145	7023	0	14687	14689	190	Convergent	+	-	1	7	0		-0.050	
511145	7023	0	14689	14688	151	Same	-	-	7	1	0		0.460	
511145	7023	0	14688	14690	1645	Divergent	-	+	1	1	0		0.005	
511145	7023	0	14690	14691	0	Same	+	+	1	1	0		0.384	
511145	7023	0	14691	14692	-3	Same	+	+	1	1	0		0.457	1.000
511145	7023	0	14692	1936303	-241	Same	+	+	1	1	0			1.000
511145	7023	0	1936303	14693	91	Convergent	+	-	1	1	0			
511145	7023	0	14693	14694	291	Same	-	-	1	1	0		0.113	
511145	7023	0	14694	14695	286	Divergent	-	+	1	1	0		0.502	
511145	7023	0	14695	3446159	165	Convergent	+	-	1	1	0		-0.035	
511145	7023	0	3446159	14696	389	Divergent	-	+	1	1	0			
511145	7023	0	14696	3446161	-25	Same	+	+	1	7	0			
511145	7023	0	3446161	14697	-2	Same	+	+	7	7	0		0.390	
511145	7023	0	14697	14698	55	Convergent	+	-	7	7	0		0.158	
511145	7023	0	14698	14699	147	Divergent	-	+	7	7	0		0.190	
511145	7023	0	14699	14700	546	Same	+	+	7	1	0		0.109	
511145	7023	0	14700	14701	250	Convergent	+	-	1	1	0	N	0.262	1.000
511145	7023	0	14701	3446163	424	Divergent	-	+	1	8	0		0.311	
511145	7023	0	3446163	14702	46	Convergent	+	-	8	1	0		-0.083	
511145	7023	0	14702	14703	183	Same	-	-	1	1	0		0.076	
511145	7023	0	14703	14704	1	Same	-	-	1	1	0.5		0.495	
511145	7023	0	14704	14705	-13	Same	-	-	1	1	0.15909		0.599	1.000
511145	7023	0	14705	14706	150	Same	-	-	1	1	0	N	0.376	0.096
511145	7023	0	14706	14707	-10	Same	-	-	1	1	0.6	Y	0.631	0.001
511145	7023	0	14707	14708	157	Divergent	-	+	1	1	0.6	N	0.677	1.000
511145	7023	0	14708	14709	158	Same	+	+	1	1	0.5		0.835	
511145	7023	0	14709	14710	16	Same	+	+	1	1	0		0.722	
511145	7023	0	14710	14711	12	Same	+	+	1	1	0.5	N	0.609	1.000
511145	7023	0	14711	14712	102	Same	+	+	1	1	0	N	0.561	0.097
511145	7023	0	14712	14713	81	Convergent	+	-	1	1	0.01156	N	0.563	
511145	7023	0	14713	14714	108	Same	-	-	1	1	0.01156	N	0.438	
511145	7023	0	14714	14715	94	Same	-	-	1	1	0.5		0.008	
511145	7023	0	14715	14716	65	Same	-	-	1	1	0		0.188	
511145	7023	0	14716	14717	66	Same	-	-	1	1	0		-0.065	
511145	7023	0	14717	10279116	351	Divergent	-	+	1	6	0			
511145	7023	0	10279116	1936307	44	Same	+	+	6	1	0			
511145	7023	0	1936307	14718	77	Same	+	+	1	1	0			
511145	7023	0	14718	14719	282	Convergent	+	-	1	1	0		-0.034	1.000
511145	7023	0	14719	14720	166	Same	-	-	1	1	0.7	N	0.700	1.000
511145	7023	0	14720	14721	321	Divergent	-	+	1	1	0.16667	Y	0.751	
511145	7023	0	14721	1936308	3	Same	+	+	1	1	0.32		0.952	
511145	7023	0	1936308	14722	-3	Same	+	+	1	1	0.08		0.955	
511145	7023	0	14722	14723	216	Same	+	+	1	1	0	N	0.379	1.000
511145	7023	0	14723	14724	-3	Convergent	+	-	1	1	0	N	0.465	1.000
511145	7023	0	14724	14725	-3	Same	-	-	1	1	0.03846	Y	0.790	1.000
511145	7023	0	14725	14726	-3	Same	-	-	1	1	0	Y	0.640	0.067
511145	7023	0	14726	14727	111	Divergent	-	+	1	1	0.33333	N	0.638	0.067
511145	7023	0	14727	14728	4	Convergent	+	-	1	1	0.25	N	0.569	1.000
511145	7023	0	14728	14729	375	Divergent	-	+	1	1	0.28571	N	0.766	1.000
511145	7023	0	14729	14730	10	Same	+	+	1	1	0.66667	Y	0.870	1.000
511145	7023	0	14730	14731	14	Same	+	+	1	1	0.66667	Y	0.869	1.000
511145	7023	0	14731	14732	0	Same	+	+	1	1	0.02419	Y	0.876	1.000
511145	7023	0	14732	14733	3	Same	+	+	1	1	0.06452	Y	0.855	
511145	7023	0	14733	14734	181	Same	+	+	1	1	0.22222	N	0.157	
511145	7023	0	14734	1936309	183	Same	+	+	1	1	0.33333		0.906	
511145	7023	0	1936309	14736	10	Convergent	+	-	1	1	0.02632		0.073	
511145	7023	0	14736	14737	109	Divergent	-	+	1	1	0.03947	N	0.580	1.000
511145	7023	0	14737	14738	1	Convergent	+	-	1	1	0	N	0.030	1.000
511145	7023	0	14738	14739	-27	Same	-	-	1	1	0		0.382	1.000
511145	7023	0	14739	14740	147	Same	-	-	1	1	0.33333		0.186	1.000
511145	7023	0	14740	14741	209	Same	-	-	1	1	0.06667	N	-0.114	1.000
511145	7023	0	14741	14742	372	Divergent	-	+	1	1	0	Y	0.240	1.000
511145	7023	0	14742	14743	245	Same	+	+	1	1	0.5514	Y	0.431	1.000
511145	7023	0	14743	14744	121	Convergent	+	-	1	1	0	N	-0.209	1.000
511145	7023	0	14744	14745	221	Divergent	-	+	1	1	0	N	0.244	1.000
511145	7023	0	14745	14747	231	Convergent	+	-	1	1	0.01802	N	-0.086	1.000
511145	7023	0	14747	14748	230	Same	-	-	1	1	0.01786	N	0.365	1.000
511145	7023	0	14748	14749	114	Same	-	-	1	1	0.02381	N	-0.166	1.000
511145	7023	0	14749	14750	51	Same	-	-	1	1	0.19355	N	0.144	1.000
511145	7023	0	14750	14751	-25	Same	-	-	1	1	0.4	Y	0.355	1.000
511145	7023	0	14751	14752	4	Same	-	-	1	1	0	N	0.351	1.000
511145	7023	0	14752	14753	11	Same	-	-	1	1	0	N	0.479	0.001
511145	7023	0	14753	14754	-3	Same	-	-	1	1	0.53731	N	0.413	0.001
511145	7023	0	14754	14755	15	Same	-	-	1	1	0	Y	0.272	1.000
511145	7023	0	14755	14756	379	Divergent	-	+	1	1	0	N	0.204	1.000
511145	7023	0	14756	14757	-31	Same	+	+	1	1	0	Y	0.410	0.086
511145	7023	0	14757	14758	41	Convergent	+	-	1	1	0	N	0.191	1.000
511145	7023	0	14758	14759	589	Divergent	-	+	1	1	0		0.175	0.097
511145	7023	0	14759	14760	175	Same	+	+	1	1	0.33333		-0.060	1.000
511145	7023	0	14760	14761	54	Convergent	+	-	1	1	0.03788	N	-0.067	
511145	7023	0	14761	1936314	93	Divergent	-	+	1	7	0		0.309	
511145	7023	0	1936314	14764	129	Same	+	+	7	1	0		0.206	
511145	7023	0	14764	14765	101	Convergent	+	-	1	1	0.02188		0.086	1.000
511145	7023	0	14765	14766	209	Same	-	-	1	1	0.00515	N	-0.125	1.000
511145	7023	0	14766	14767	259	Same	-	-	1	1	0	N	0.210	1.000
511145	7023	0	14767	14768	101	Same	-	-	1	1	0.21916		0.278	
511145	7023	0	14768	14769	110	Same	-	-	1	1	0.08108		0.048	
511145	7023	0	14769	14770	139	Same	-	-	1	1	0.475	Y	0.642	
511145	7023	0	14770	14771	11	Same	-	-	1	1	0.03509	N	0.400	
511145	7023	0	14771	14772	3	Same	-	-	1	1	0.04625	N	0.517	1.000
511145	7023	0	14772	14773	31	Same	-	-	1	1	0.03075		0.719	
511145	7023	0	14773	14774	4	Same	-	-	1	1	0.30744		0.775	
511145	7023	0	14774	14775	260	Same	-	-	1	1	0		0.325	
511145	7023	0	14775	14776	24	Same	-	-	1	1	0.0566	N	0.565	1.000
511145	7023	0	14776	14777	2	Same	-	-	1	1	0.04485	N	0.751	1.000
511145	7023	0	14777	14778	0	Same	-	-	1	1	0.19878	N	0.645	
511145	7023	0	14778	14779	15	Same	-	-	1	1	0.18242	N	0.655	
511145	7023	0	14779	14780	235	Divergent	-	+	1	1	0.03497		-0.233	1.000
511145	7023	0	14780	14781	70	Convergent	+	-	1	1	0.02174		0.299	1.000
511145	7023	0	14781	14782	164	Divergent	-	+	1	1	0.18182		0.295	
511145	7023	0	14782	14783	-3	Same	+	+	1	1	0		0.510	
511145	7023	0	14783	14784	10	Convergent	+	-	1	1	0		0.213	1.000
511145	7023	0	14784	14785	102	Divergent	-	+	1	1	0		0.406	
511145	7023	0	14785	14786	-3	Same	+	+	1	1	0		0.055	
511145	7023	0	14786	14787	60	Convergent	+	-	1	1	0.25		0.394	1.000
511145	7023	0	14787	14788	84	Same	-	-	1	1	0	N	0.102	
511145	7023	0	14788	14789	118	Same	-	-	1	1	0.19512	N	0.123	
511145	7023	0	14789	14790	0	Same	-	-	1	1	0.37931	Y	0.551	1.000
511145	7023	0	14790	14791	0	Same	-	-	1	1	0.93333	Y	0.682	0.017
511145	7023	0	14791	14792	170	Same	-	-	1	1	0	Y	0.433	0.066
511145	7023	0	14792	14793	250	Same	-	-	1	1	0	N	0.265	1.000
511145	7023	0	14793	14794	330	Same	-	-	1	1	0	N	0.069	1.000
511145	7023	0	14794	14795	25	Same	-	-	1	1	0.55714	N	0.356	1.000
511145	7023	0	14795	14796	90	Same	-	-	1	1	0.14985		0.741	
511145	7023	0	14796	14797	-3	Same	-	-	1	1	0.45668		0.711	
511145	7023	0	14797	14798	153	Same	-	-	1	1	0.21976	N	0.110	1.000
511145	7023	0	14798	14799	146	Divergent	-	+	1	1	0.0252	N	-0.235	1.000
511145	7023	0	14799	1936319	154	Convergent	+	-	1	5	0			
511145	7023	0	1936319	1936320	38	Same	-	-	5	5	0			
511145	7023	0	1936320	1936321	48	Same	-	-	5	5	0			
511145	7023	0	1936321	1936322	16	Same	-	-	5	5	0			
511145	7023	0	1936322	1936323	35	Same	-	-	5	5	0			
511145	7023	0	1936323	1936324	24	Same	-	-	5	5	0			
511145	7023	0	1936324	1936325	10	Same	-	-	5	5	0			
511145	7023	0	1936325	14804	380	Same	-	-	5	1	0			
511145	7023	0	14804	14805	397	Same	-	-	1	1	0	N	0.233	1.000
511145	7023	0	14805	14806	48	Same	-	-	1	1	0.06977	Y	0.385	1.000
511145	7023	0	14806	14807	9	Same	-	-	1	1	0.57143	Y	0.355	1.000
511145	7023	0	14807	14808	60	Same	-	-	1	1	0.55714	Y	0.471	0.001
511145	7023	0	14808	14809	333	Divergent	-	+	1	1	0.02151	Y	0.291	1.000
511145	7023	0	14809	14810	203	Same	+	+	1	1	0.00595	N	-0.177	1.000
511145	7023	0	14810	14811	577	Same	+	+	1	1	0		-0.179	1.000
511145	7023	0	14811	14812	50	Same	+	+	1	1	0		0.063	
511145	7023	0	14812	14813	84	Convergent	+	-	1	1	0.03401		0.093	
511145	7023	0	14813	3446164	-7	Same	-	-	1	1	0		0.734	
511145	7023	0	3446164	14814	210	Same	-	-	1	1	0		0.680	
511145	7023	0	14814	14815	140	Same	-	-	1	1	0.47312		0.532	1.000
511145	7023	0	14815	14816	140	Same	-	-	1	1	0.27586		0.263	
511145	7023	0	14816	14817	185	Divergent	-	+	1	1	0.25		0.299	
511145	7023	0	14817	14818	26	Same	+	+	1	1	0.15085	N	0.511	1.000
511145	7023	0	14818	14819	214	Same	+	+	1	1	0		0.094	
511145	7023	0	14819	14821	41	Convergent	+	-	1	7	0		0.416	
511145	7023	0	14821	3446166	124	Same	-	-	7	7	0		0.721	
511145	7023	0	3446166	14823	76	Same	-	-	7	1	0		0.502	
511145	7023	0	14823	14824	-3	Same	-	-	1	1	0.08696	Y	0.336	1.000
511145	7023	0	14824	3446167	123	Divergent	-	+	1	1	0		0.119	
511145	7023	0	3446167	14826	216	Convergent	+	-	1	1	0		0.114	
511145	7023	0	14826	14827	-3	Same	-	-	1	1	0.38462	Y	0.528	1.000
511145	7023	0	14827	14828	-7	Same	-	-	1	1	0.1	N	0.650	1.000
511145	7023	0	14828	14829	9	Same	-	-	1	1	0.87714	Y	0.730	0.001
